Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,1997,JANUARY/FEBRUARY,FLORIDA,SHEEPSHEAD,1481660,32.2,0
FINAL,1997,JANUARY/FEBRUARY,LOUISIANA,SHEEPSHEAD,307112,34.8,0
FINAL,1997,JANUARY/FEBRUARY,MISSISSIPPI,SHEEPSHEAD,69098,65.1,0
FINAL,1997,MARCH/APRIL,ALABAMA,SHEEPSHEAD,766984,87.2,0
FINAL,1997,MARCH/APRIL,FLORIDA,SHEEPSHEAD,216168,28.4,0
FINAL,1997,MARCH/APRIL,LOUISIANA,SHEEPSHEAD,243354,37.3,0
FINAL,1997,MARCH/APRIL,MISSISSIPPI,SHEEPSHEAD,540973,57.5,0
FINAL,1997,MAY/JUNE,ALABAMA,SHEEPSHEAD,40824,86.7,0
FINAL,1997,MAY/JUNE,FLORIDA,SHEEPSHEAD,13061,41.3,0
FINAL,1997,MAY/JUNE,LOUISIANA,SHEEPSHEAD,126598,24.9,0
FINAL,1997,MAY/JUNE,MISSISSIPPI,SHEEPSHEAD,33690,49.2,0
FINAL,1997,JULY/AUGUST,ALABAMA,SHEEPSHEAD,16835,88.8,0
FINAL,1997,JULY/AUGUST,FLORIDA,SHEEPSHEAD,8217,66.8,0
FINAL,1997,JULY/AUGUST,LOUISIANA,SHEEPSHEAD,178253,21.5,0
FINAL,1997,JULY/AUGUST,MISSISSIPPI,SHEEPSHEAD,20805,49.2,0
FINAL,1997,SEPTEMBER/OCTOBER,ALABAMA,SHEEPSHEAD,5981,93.5,0
FINAL,1997,SEPTEMBER/OCTOBER,FLORIDA,SHEEPSHEAD,57438,33.1,0
FINAL,1997,SEPTEMBER/OCTOBER,LOUISIANA,SHEEPSHEAD,283726,39.9,0
FINAL,1997,SEPTEMBER/OCTOBER,MISSISSIPPI,SHEEPSHEAD,10175,79.9,0
FINAL,1997,NOVEMBER/DECEMBER,ALABAMA,SHEEPSHEAD,40604,50.8,0
FINAL,1997,NOVEMBER/DECEMBER,FLORIDA,SHEEPSHEAD,264754,25.2,0
FINAL,1997,NOVEMBER/DECEMBER,LOUISIANA,SHEEPSHEAD,292707,28.4,0
FINAL,1997,NOVEMBER/DECEMBER,MISSISSIPPI,SHEEPSHEAD,113011,46.9,0
FINAL,1998,JANUARY/FEBRUARY,ALABAMA,SHEEPSHEAD,30621,52.8,0
FINAL,1998,JANUARY/FEBRUARY,FLORIDA,SHEEPSHEAD,1172029,21.8,0
FINAL,1998,JANUARY/FEBRUARY,LOUISIANA,SHEEPSHEAD,594605,30.2,0
FINAL,1998,JANUARY/FEBRUARY,MISSISSIPPI,SHEEPSHEAD,107495,44.7,0
FINAL,1998,MARCH/APRIL,ALABAMA,SHEEPSHEAD,241151,35.1,0
FINAL,1998,MARCH/APRIL,FLORIDA,SHEEPSHEAD,849221,23.5,0
FINAL,1998,MARCH/APRIL,LOUISIANA,SHEEPSHEAD,74976,43.1,0
FINAL,1998,MARCH/APRIL,MISSISSIPPI,SHEEPSHEAD,49169,37.4,0
FINAL,1998,MAY/JUNE,ALABAMA,SHEEPSHEAD,92387,77.8,0
FINAL,1998,MAY/JUNE,FLORIDA,SHEEPSHEAD,10729,44.1,0
FINAL,1998,MAY/JUNE,LOUISIANA,SHEEPSHEAD,184113,31.6,0
FINAL,1998,MAY/JUNE,MISSISSIPPI,SHEEPSHEAD,14140,80.1,0
