Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,2009,MARCH/APRIL,ALABAMA,RED PORGY,700,33.4,0
FINAL,2009,MARCH/APRIL,FLORIDA,RED PORGY,5150,33.5,0
FINAL,2009,MAY/JUNE,ALABAMA,RED PORGY,1408,64.3,0
FINAL,2009,MAY/JUNE,FLORIDA,RED PORGY,12074,33.5,0
FINAL,2009,MAY/JUNE,LOUISIANA,RED PORGY,231,91.6,0
FINAL,2009,JULY/AUGUST,ALABAMA,RED PORGY,142,71.7,0
FINAL,2009,JULY/AUGUST,FLORIDA,RED PORGY,10443,44.8,0
FINAL,2009,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,1174,107.7,0
FINAL,2009,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,7217,34.6,0
FINAL,2009,NOVEMBER/DECEMBER,ALABAMA,RED PORGY,57,103.3,0
FINAL,2009,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,150,61.5,0
FINAL,2010,JANUARY/FEBRUARY,FLORIDA,RED PORGY,1858,71.8,0
FINAL,2010,MARCH/APRIL,ALABAMA,RED PORGY,5672,63.6,0
FINAL,2010,MARCH/APRIL,FLORIDA,RED PORGY,12814,20.9,0
FINAL,2010,MAY/JUNE,ALABAMA,RED PORGY,375,29,0
FINAL,2010,MAY/JUNE,FLORIDA,RED PORGY,16573,48.3,0
FINAL,2010,JULY/AUGUST,FLORIDA,RED PORGY,6834,28.1,0
FINAL,2010,JULY/AUGUST,LOUISIANA,RED PORGY,121,56,0
FINAL,2010,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,6081,102.8,0
FINAL,2010,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,18828,45.8,0
FINAL,2010,NOVEMBER/DECEMBER,ALABAMA,RED PORGY,86,54.1,0
FINAL,2010,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,52648,68.2,0
FINAL,2011,JANUARY/FEBRUARY,ALABAMA,RED PORGY,166,85.3,0
FINAL,2011,JANUARY/FEBRUARY,FLORIDA,RED PORGY,1374,22.8,0
FINAL,2011,MARCH/APRIL,ALABAMA,RED PORGY,1473,64,0
FINAL,2011,MARCH/APRIL,FLORIDA,RED PORGY,18456,26.1,0
FINAL,2011,MAY/JUNE,ALABAMA,RED PORGY,1338,34.8,0
FINAL,2011,MAY/JUNE,FLORIDA,RED PORGY,65629,39.8,0
FINAL,2011,JULY/AUGUST,ALABAMA,RED PORGY,8499,48.2,0
FINAL,2011,JULY/AUGUST,FLORIDA,RED PORGY,36025,23.7,0
FINAL,2011,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,4345,70.7,0
FINAL,2011,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,26078,75.2,0
FINAL,2011,NOVEMBER/DECEMBER,ALABAMA,RED PORGY,365,57.7,0
FINAL,2011,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,6483,46.9,0
FINAL,2012,JANUARY/FEBRUARY,ALABAMA,RED PORGY,910,63,0
FINAL,2012,JANUARY/FEBRUARY,FLORIDA,RED PORGY,11704,82.5,0
FINAL,2012,MARCH/APRIL,ALABAMA,RED PORGY,365,56.4,0
FINAL,2012,MARCH/APRIL,FLORIDA,RED PORGY,39174,43.7,0
FINAL,2012,MAY/JUNE,ALABAMA,RED PORGY,2266,72.4,0
FINAL,2012,MAY/JUNE,FLORIDA,RED PORGY,41748,37.3,0
FINAL,2012,JULY/AUGUST,ALABAMA,RED PORGY,5968,59.9,0
FINAL,2012,JULY/AUGUST,FLORIDA,RED PORGY,31217,21.2,0
FINAL,2012,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,260,114.1,0
FINAL,2012,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,12674,28.3,0
FINAL,2012,NOVEMBER/DECEMBER,ALABAMA,RED PORGY,44,52.6,0
FINAL,2012,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,17237,74,0
FINAL,2013,JANUARY/FEBRUARY,FLORIDA,RED PORGY,13298,78.3,0
FINAL,2013,MARCH/APRIL,ALABAMA,RED PORGY,1819,26,0
FINAL,2013,MARCH/APRIL,FLORIDA,RED PORGY,16632,18.1,0
FINAL,2013,MAY/JUNE,ALABAMA,RED PORGY,6116,46.4,0
FINAL,2013,MAY/JUNE,FLORIDA,RED PORGY,87135,47.2,0
FINAL,2013,JULY/AUGUST,ALABAMA,RED PORGY,9443,64,0
FINAL,2013,JULY/AUGUST,FLORIDA,RED PORGY,62052,16.1,0
FINAL,2013,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,1122,63.3,0
FINAL,2013,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,65274,33,0
FINAL,2013,SEPTEMBER/OCTOBER,LOUISIANA,RED PORGY,3573,30.9,0
FINAL,2013,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,21696,48,0
FINAL,2014,JANUARY/FEBRUARY,ALABAMA,RED PORGY,5435,67.8,0
FINAL,2014,JANUARY/FEBRUARY,FLORIDA,RED PORGY,8886,99.1,0
FINAL,2014,MARCH/APRIL,ALABAMA,RED PORGY,2272,42,0
FINAL,2014,MARCH/APRIL,FLORIDA,RED PORGY,26470,61.8,0
FINAL,2014,MAY/JUNE,ALABAMA,RED PORGY,11579,42,0
FINAL,2014,MAY/JUNE,FLORIDA,RED PORGY,94507,19.4,0
FINAL,2014,JULY/AUGUST,ALABAMA,RED PORGY,25697,67.6,0
FINAL,2014,JULY/AUGUST,FLORIDA,RED PORGY,125767,31.4,0
FINAL,2014,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,976,67,0
FINAL,2014,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,9224,34.3,0
FINAL,2014,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,460,50.1,0
FINAL,2015,JANUARY/FEBRUARY,ALABAMA,RED PORGY,1090,120.2,0
FINAL,2015,JANUARY/FEBRUARY,FLORIDA,RED PORGY,221,63.5,0
FINAL,2015,MARCH/APRIL,ALABAMA,RED PORGY,1256,65.8,0
FINAL,2015,MARCH/APRIL,FLORIDA,RED PORGY,19520,42.3,0
FINAL,2015,MAY/JUNE,ALABAMA,RED PORGY,3115,53.2,0
FINAL,2015,MAY/JUNE,FLORIDA,RED PORGY,75959,37.9,0
FINAL,2015,JULY/AUGUST,ALABAMA,RED PORGY,26072,31.9,0
FINAL,2015,JULY/AUGUST,FLORIDA,RED PORGY,84243,29.1,0
FINAL,2015,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,293,58.7,0
FINAL,2015,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,52661,32.2,0
FINAL,2015,NOVEMBER/DECEMBER,ALABAMA,RED PORGY,184,51.1,0
FINAL,2015,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,3791,47.6,0
