Estimate Status,Year,Wave,State,Common Name,Total Harvest (A+B1),PSE
FINAL,2004,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,162,87.3
FINAL,2004,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,426,87.6
FINAL,2004,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,1448,68.9
FINAL,2004,NOVEMBER/DECEMBER,GEORGIA,GREATER AMBERJACK,231,42.2
FINAL,2004,NOVEMBER/DECEMBER,SOUTH CAROLINA,GREATER AMBERJACK,2118,109.3
FINAL,2005,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,1142,61.2
FINAL,2005,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,1916,22
FINAL,2005,MAY/JUNE,FLORIDA,GREATER AMBERJACK,5719,35.7
FINAL,2005,MAY/JUNE,GEORGIA,GREATER AMBERJACK,40,108.4
FINAL,2005,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,0,.
FINAL,2005,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,13,108.4
FINAL,2005,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,2820,51.7
FINAL,2005,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,1252,84.3
FINAL,2005,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,2629,77.6
FINAL,2005,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,0,.
FINAL,2005,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,0,.
FINAL,2005,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,327,103
FINAL,2005,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,295,49.8
FINAL,2006,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,983,53.9
FINAL,2006,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,2448,45.8
FINAL,2006,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,121,101.8
FINAL,2006,MAY/JUNE,FLORIDA,GREATER AMBERJACK,10064,33.6
FINAL,2006,MAY/JUNE,GEORGIA,GREATER AMBERJACK,60,73.7
FINAL,2006,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,13082,72.6
FINAL,2006,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,5320,52.6
FINAL,2006,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,310,82.9
FINAL,2006,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,560,102.1
FINAL,2006,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,1304,54.7
FINAL,2006,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,636,64.4
FINAL,2006,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,261,97.5
FINAL,2006,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,0,.
