Estimate Status,Year,Wave,State,Common Name,Total Harvest (A+B1),PSE
FINAL,1995,MAY/JUNE,VIRGINIA,STRIPED BASS,33774,54.4
FINAL,1995,JULY/AUGUST,CONNECTICUT,STRIPED BASS,11396,61.3
FINAL,1995,JULY/AUGUST,DELAWARE,STRIPED BASS,1903,98.9
FINAL,1995,JULY/AUGUST,MAINE,STRIPED BASS,2792,76.7
FINAL,1995,JULY/AUGUST,MARYLAND,STRIPED BASS,33075,58.2
FINAL,1995,JULY/AUGUST,MASSACHUSETTS,STRIPED BASS,58933,20.8
FINAL,1995,JULY/AUGUST,NEW HAMPSHIRE,STRIPED BASS,2970,25.3
FINAL,1995,JULY/AUGUST,NEW JERSEY,STRIPED BASS,0,.
FINAL,1995,JULY/AUGUST,NEW YORK,STRIPED BASS,16957,48.1
FINAL,1995,JULY/AUGUST,NORTH CAROLINA,STRIPED BASS,0,.
FINAL,1995,JULY/AUGUST,RHODE ISLAND,STRIPED BASS,25002,37.4
FINAL,1995,SEPTEMBER/OCTOBER,CONNECTICUT,STRIPED BASS,49628,33.4
FINAL,1995,SEPTEMBER/OCTOBER,DELAWARE,STRIPED BASS,1431,86
FINAL,1995,SEPTEMBER/OCTOBER,GEORGIA,STRIPED BASS,876,102
FINAL,1995,SEPTEMBER/OCTOBER,MAINE,STRIPED BASS,1161,99.2
FINAL,1995,SEPTEMBER/OCTOBER,MARYLAND,STRIPED BASS,210597,19.1
FINAL,1995,SEPTEMBER/OCTOBER,MASSACHUSETTS,STRIPED BASS,34194,28.5
FINAL,1995,SEPTEMBER/OCTOBER,NEW HAMPSHIRE,STRIPED BASS,2007,35.3
FINAL,1995,SEPTEMBER/OCTOBER,NEW JERSEY,STRIPED BASS,376940,61.4
FINAL,1995,SEPTEMBER/OCTOBER,NEW YORK,STRIPED BASS,73128,27.3
FINAL,1995,SEPTEMBER/OCTOBER,NORTH CAROLINA,STRIPED BASS,1264,57.3
FINAL,1995,SEPTEMBER/OCTOBER,RHODE ISLAND,STRIPED BASS,29811,42.8
FINAL,1995,SEPTEMBER/OCTOBER,VIRGINIA,STRIPED BASS,7259,50.3
FINAL,1995,NOVEMBER/DECEMBER,CONNECTICUT,STRIPED BASS,0,.
FINAL,1995,NOVEMBER/DECEMBER,DELAWARE,STRIPED BASS,19869,26.6
FINAL,1995,NOVEMBER/DECEMBER,MARYLAND,STRIPED BASS,128763,32.2
FINAL,1995,NOVEMBER/DECEMBER,MASSACHUSETTS,STRIPED BASS,0,.
FINAL,1995,NOVEMBER/DECEMBER,NEW JERSEY,STRIPED BASS,258053,34.1
