Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,1994,SEPTEMBER/OCTOBER,MISSISSIPPI,RED SNAPPER,6946,64.3,0
FINAL,1994,NOVEMBER/DECEMBER,ALABAMA,RED SNAPPER,214587,44.4,0
FINAL,1994,NOVEMBER/DECEMBER,FLORIDA,RED SNAPPER,37300,62.1,0
FINAL,1994,NOVEMBER/DECEMBER,LOUISIANA,RED SNAPPER,78900,74.7,0
FINAL,1994,NOVEMBER/DECEMBER,MISSISSIPPI,RED SNAPPER,40897,76.5,0
FINAL,1995,JANUARY/FEBRUARY,ALABAMA,RED SNAPPER,158987,35.7,0
FINAL,1995,JANUARY/FEBRUARY,FLORIDA,RED SNAPPER,46635,71.5,0
FINAL,1995,JANUARY/FEBRUARY,LOUISIANA,RED SNAPPER,135412,63.7,0
FINAL,1995,JANUARY/FEBRUARY,MISSISSIPPI,RED SNAPPER,116,64.2,0
FINAL,1995,MARCH/APRIL,ALABAMA,RED SNAPPER,149502,32.5,0
FINAL,1995,MARCH/APRIL,LOUISIANA,RED SNAPPER,1007719,60,0
FINAL,1995,MARCH/APRIL,MISSISSIPPI,RED SNAPPER,0,.,0
FINAL,1995,MAY/JUNE,ALABAMA,RED SNAPPER,304612,42,0
FINAL,1995,MAY/JUNE,FLORIDA,RED SNAPPER,161990,44.3,0
FINAL,1995,MAY/JUNE,LOUISIANA,RED SNAPPER,101173,63.5,0
FINAL,1995,MAY/JUNE,MISSISSIPPI,RED SNAPPER,19184,68.3,0
FINAL,1995,JULY/AUGUST,ALABAMA,RED SNAPPER,103653,34.6,0
FINAL,1995,JULY/AUGUST,FLORIDA,RED SNAPPER,54306,59.8,0
FINAL,1995,JULY/AUGUST,LOUISIANA,RED SNAPPER,129331,51.4,0
FINAL,1995,JULY/AUGUST,MISSISSIPPI,RED SNAPPER,3733,83.1,0
FINAL,1995,SEPTEMBER/OCTOBER,ALABAMA,RED SNAPPER,48258,36.6,0
FINAL,1995,SEPTEMBER/OCTOBER,FLORIDA,RED SNAPPER,13535,85.8,0
FINAL,1995,SEPTEMBER/OCTOBER,LOUISIANA,RED SNAPPER,34563,78.9,0
FINAL,1995,SEPTEMBER/OCTOBER,MISSISSIPPI,RED SNAPPER,2381,73.6,0
FINAL,1995,NOVEMBER/DECEMBER,ALABAMA,RED SNAPPER,354986,33.1,0
FINAL,1995,NOVEMBER/DECEMBER,FLORIDA,RED SNAPPER,105045,101.7,0
FINAL,1995,NOVEMBER/DECEMBER,LOUISIANA,RED SNAPPER,379119,83.6,0
FINAL,1995,NOVEMBER/DECEMBER,MISSISSIPPI,RED SNAPPER,109474,60.7,0
FINAL,1996,JANUARY/FEBRUARY,ALABAMA,RED SNAPPER,51062,41,0
FINAL,1996,JANUARY/FEBRUARY,FLORIDA,RED SNAPPER,66989,61.3,0
FINAL,1996,JANUARY/FEBRUARY,LOUISIANA,RED SNAPPER,71474,62.2,0
FINAL,1996,JANUARY/FEBRUARY,MISSISSIPPI,RED SNAPPER,30831,60.6,0
FINAL,1996,MARCH/APRIL,ALABAMA,RED SNAPPER,134130,52.1,0
FINAL,1996,MARCH/APRIL,FLORIDA,RED SNAPPER,101192,69.2,0
FINAL,1996,MARCH/APRIL,LOUISIANA,RED SNAPPER,86399,76,0
FINAL,1996,MARCH/APRIL,MISSISSIPPI,RED SNAPPER,330,94.9,0
FINAL,1996,MAY/JUNE,ALABAMA,RED SNAPPER,294168,36.6,0
FINAL,1996,MAY/JUNE,FLORIDA,RED SNAPPER,404897,72.3,0
